row,product_name,missing_files,expected_count,missing_count
200,iPhone 17 256GB,"iphone_17_sage_pdp_image_position_1__wwen.jpg, iphone_17_sage_pdp_image_position_2__wwen.jpg, iphone_17_sage_pdp_image_position_3__wwen.jpg, iphone_17_sage_pdp_image_position_4__wwen.jpg, iphone_17_white_pdp_image_position_1__wwen.jpg, iphone_17_white_pdp_image_position_2__wwen.jpg, iphone_17_white_pdp_image_position_3__wwen.jpg, iphone_17_white_pdp_image_position_4__wwen.jpg, iphone_17_mist_blue_pdp_image_position_4__wwen.jpg, iphone_17_mist_blue_pdp_image_position_1__wwen.jpg, iphone_17_mist_blue_pdp_image_position_2__wwen.jpg, iphone_17_mist_blue_pdp_image_position_3__wwen.jpg, iphone_17_lavender_pdp_image_position_1__wwen.jpg, iphone_17_lavender_pdp_image_position_2__wwen.jpg, iphone_17_lavender_pdp_image_position_3__wwen.jpg, iphone_17_lavender_pdp_image_position_4__wwen.jpg, iphone_17_black_pdp_image_position_1__wwen.jpg, iphone_17_black_pdp_image_position_2__wwen.jpg, iphone_17_black_pdp_image_position_3__wwen.jpg, iphone_17_black_pdp_image_position_4__wwen.jpg, iphone_17_white_pdp_image_position_5__wwen.jpg, iphone_17_white_pdp_image_position_6__wwen.jpg, iphone_17_white_pdp_image_position_7__wwen.jpg",23,23
201,Black S-100594,iphone_17_black_pdp_image_position_1__wwen.jpg,1,1
202,White S-100595,iphone_17_white_pdp_image_position_1__wwen.jpg,1,1
203,Blue S-100596,iphone_17_mist_blue_pdp_image_position_1__wwen.jpg,1,1
204,Lavender S-100597,iphone_17_black_pdp_image_position_1__wwen.jpg,1,1
205,Sage S-100598,iphone_17_sage_pdp_image_position_1__wwen.jpg,1,1
206,iPhone 17 512GB,"iphone_17_sage_pdp_image_position_1__wwen.jpg, iphone_17_sage_pdp_image_position_2__wwen.jpg, iphone_17_sage_pdp_image_position_3__wwen.jpg, iphone_17_sage_pdp_image_position_4__wwen.jpg, iphone_17_white_pdp_image_position_1__wwen.jpg, iphone_17_white_pdp_image_position_2__wwen.jpg, iphone_17_white_pdp_image_position_3__wwen.jpg, iphone_17_white_pdp_image_position_4__wwen.jpg, iphone_17_mist_blue_pdp_image_position_4__wwen.jpg, iphone_17_mist_blue_pdp_image_position_1__wwen.jpg, iphone_17_mist_blue_pdp_image_position_2__wwen.jpg, iphone_17_mist_blue_pdp_image_position_3__wwen.jpg, iphone_17_lavender_pdp_image_position_1__wwen.jpg, iphone_17_lavender_pdp_image_position_2__wwen.jpg, iphone_17_lavender_pdp_image_position_3__wwen.jpg, iphone_17_lavender_pdp_image_position_4__wwen.jpg, iphone_17_black_pdp_image_position_1__wwen.jpg, iphone_17_black_pdp_image_position_2__wwen.jpg, iphone_17_black_pdp_image_position_3__wwen.jpg, iphone_17_black_pdp_image_position_4__wwen.jpg, iphone_17_white_pdp_image_position_5__wwen.jpg, iphone_17_white_pdp_image_position_6__wwen.jpg, iphone_17_white_pdp_image_position_7__wwen.jpg",23,23
207,Lavender S-100602,iphone_17_lavender_pdp_image_position_1__wwen.jpg,1,1
208,Sage S-100603,iphone_17_sage_pdp_image_position_1__wwen.jpg,1,1
209,Blue S-100601,iphone_17_mist_blue_pdp_image_position_1__wwen.jpg,1,1
210,White S-100600,iphone_17_white_pdp_image_position_1__wwen.jpg,1,1
211,Black S-100599,iphone_17_black_pdp_image_position_1__wwen.jpg,1,1
212,iPhone Air 256GB,"iphone_air_space_black_pdp_image_position_1__wwen.jpg, iphone_air_space_black_pdp_image_position_2__wwen.jpg, iphone_air_space_black_pdp_image_position_3__wwen.jpg, iphone_air_space_black_pdp_image_position_4__wwen.jpg, iphone_air_sky_blue_pdp_image_position_1__wwen.jpg, iphone_air_sky_blue_pdp_image_position_2__wwen.jpg, iphone_air_sky_blue_pdp_image_position_3__wwen.jpg, iphone_air_sky_blue_pdp_image_position_4__wwen.jpg, iphone_air_light_gold_pdp_image_position_1__wwen.jpg, iphone_air_light_gold_pdp_image_position_2__wwen.jpg, iphone_air_light_gold_pdp_image_position_3__wwen.jpg, iphone_air_light_gold_pdp_image_position_4__wwen.jpg, iphone_air_cloud_white_pdp_image_position_1__wwen.jpg, iphone_air_cloud_white_pdp_image_position_2__wwen.jpg, iphone_air_cloud_white_pdp_image_position_3__wwen.jpg, iphone_air_cloud_white_pdp_image_position_4__wwen.jpg, iphone_air_space_black_pdp_image_position_5__wwen.jpg, iphone_air_space_black_pdp_image_position_6__wwen.jpg, iphone_air_space_black_pdp_image_position_7__wwen.jpg",19,19
213,White S-100626,iphone_air_cloud_white_pdp_image_position_1__wwen.jpg,1,1
214,Black S-100625,iphone_air_space_black_pdp_image_position_1__wwen.jpg,1,1
215,Gold S-100627,iphone_air_light_gold_pdp_image_position_1__wwen.jpg,1,1
216,Blue S-100628,iphone_air_sky_blue_pdp_image_position_1__wwen.jpg,1,1
217,iPhone Air 512GB,"iphone_air_light_gold_pdp_image_position_1__wwen.jpg, iphone_air_light_gold_pdp_image_position_2__wwen.jpg, iphone_air_light_gold_pdp_image_position_3__wwen.jpg, iphone_air_light_gold_pdp_image_position_4__wwen.jpg, iphone_air_space_black_pdp_image_position_1__wwen.jpg, iphone_air_space_black_pdp_image_position_2__wwen.jpg, iphone_air_space_black_pdp_image_position_3__wwen.jpg, iphone_air_space_black_pdp_image_position_4__wwen.jpg, iphone_air_sky_blue_pdp_image_position_1__wwen.jpg, iphone_air_sky_blue_pdp_image_position_2__wwen.jpg, iphone_air_sky_blue_pdp_image_position_3__wwen.jpg, iphone_air_sky_blue_pdp_image_position_4__wwen.jpg, iphone_air_cloud_white_pdp_image_position_1__wwen.jpg, iphone_air_cloud_white_pdp_image_position_2__wwen.jpg, iphone_air_cloud_white_pdp_image_position_3__wwen.jpg, iphone_air_cloud_white_pdp_image_position_4__wwen.jpg, iphone_air_space_black_pdp_image_position_5__wwen.jpg, iphone_air_space_black_pdp_image_position_6__wwen.jpg, iphone_air_space_black_pdp_image_position_7__wwen.jpg",19,19
218,White S-100630,iphone_air_cloud_white_pdp_image_position_1__wwen.jpg,1,1
219,Black S-100629,iphone_air_space_black_pdp_image_position_1__wwen.jpg,1,1
220,Blue S-100632,iphone_air_sky_blue_pdp_image_position_1__wwen.jpg,1,1
221,Gold S-100631,iphone_air_light_gold_pdp_image_position_1__wwen.jpg,1,1
222,iPhone Air 1TB,"iphone_air_cloud_white_pdp_image_position_1__wwen.jpg, iphone_air_cloud_white_pdp_image_position_2__wwen.jpg, iphone_air_cloud_white_pdp_image_position_3__wwen.jpg, iphone_air_cloud_white_pdp_image_position_4__wwen.jpg, iphone_air_space_black_pdp_image_position_1__wwen.jpg, iphone_air_space_black_pdp_image_position_2__wwen.jpg, iphone_air_space_black_pdp_image_position_3__wwen.jpg, iphone_air_space_black_pdp_image_position_4__wwen.jpg, iphone_air_sky_blue_pdp_image_position_1__wwen.jpg, iphone_air_sky_blue_pdp_image_position_2__wwen.jpg, iphone_air_sky_blue_pdp_image_position_3__wwen.jpg, iphone_air_sky_blue_pdp_image_position_4__wwen.jpg, iphone_air_light_gold_pdp_image_position_1__wwen.jpg, iphone_air_light_gold_pdp_image_position_2__wwen.jpg, iphone_air_light_gold_pdp_image_position_3__wwen.jpg, iphone_air_light_gold_pdp_image_position_4__wwen.jpg, iphone_air_space_black_pdp_image_position_5__wwen.jpg, iphone_air_space_black_pdp_image_position_6__wwen.jpg, iphone_air_space_black_pdp_image_position_7__wwen.jpg",19,19
223,White S-100634,iphone_air_cloud_white_pdp_image_position_1__wwen.jpg,1,1
224,Black S-100633,iphone_air_space_black_pdp_image_position_1__wwen.jpg,1,1
225,Blue S-100636,iphone_air_sky_blue_pdp_image_position_1__wwen.jpg,1,1
226,Gold S-100635,iphone_air_light_gold_pdp_image_position_1__wwen.jpg,1,1
227,iPhone 17 Pro 256GB,"iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
228,Orange S-100605,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
229,Silver S-100604,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
230,Blue S-100606,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
231,iPhone 17 Pro 512GB,"iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
232,Blue S-100609,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
233,Silver S-100607,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
234,Orange S-100608,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
235,iPhone 17 Pro 1TB,"iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
236,Blue S-100612,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
237,Orange S-100611,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
238,Silver S-100610,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
239,iPhone 17 Pro Max 256GB,"iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
240,Blue S-100615,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
241,Silver S-100613,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
242,Orange S-100614,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
243,iPhone 17 Pro Max 512GB,"iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
244,Orange S-100617,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
245,Silver S-100616,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
246,Blue S-100618,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
247,iPhone 17 Pro Max 1TB,"iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
248,Blue S-100621,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
249,Orange S-100620,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
250,Silver S-100619,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
251,iPhone 17 Pro Max 2TB,"iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_2__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_3__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_4__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_2__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_3__wwen.jpg, iphone_17_pro_deep_blue_pdp_image_position_4__wwen.jpg, iphone_17_pro_silver_pdp_image_position_1__wwen.jpg, iphone_17_pro_silver_pdp_image_position_2__wwen.jpg, iphone_17_pro_silver_pdp_image_position_3__wwen.jpg, iphone_17_pro_silver_pdp_image_position_4__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_6__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_5__wwen.jpg, iphone_17_pro_cosmic_orange_pdp_image_position_7__wwen.jpg",15,15
252,Silver S-100622,iphone_17_pro_silver_pdp_image_position_1__wwen.jpg,1,1
253,Orange S-100623,iphone_17_pro_cosmic_orange_pdp_image_position_1__wwen.jpg,1,1
254,Blue S-100624,iphone_17_pro_deep_blue_pdp_image_position_1__wwen.jpg,1,1
255,אוזניות אלחוטיות AirPods 4,"airpods_4_pdp_image_position_1__wwen.jpg, airpods_4_pdp_image_position_2__wwen.jpg, airpods_4_pdp_image_position_3__wwen.jpg, airpods_4_pdp_image_position_4__wwen.jpg, airpods_4_pdp_image_position_5__wwen.jpg, airpods_4_pdp_image_position_6__wwen.jpg, airpods_4_pdp_image_position_7__wwen.jpg, airpods_4_pdp_image_position_8__wwen.jpg",8,8
256,אוזניות אלחוטיות AirPods 4 - S-94984,"airpods_4_pdp_image_position_1__wwen.jpg, airpods_4_pdp_image_position_2__wwen.jpg, airpods_4_pdp_image_position_3__wwen.jpg, airpods_4_pdp_image_position_4__wwen.jpg, airpods_4_pdp_image_position_5__wwen.jpg, airpods_4_pdp_image_position_6__wwen.jpg, airpods_4_pdp_image_position_7__wwen.jpg, airpods_4_pdp_image_position_8__wwen.jpg",8,8
257,אוזניות אלחוטיות AirPods 4 with Active Noise Cancellation,"airpods_4_with_active_noise_cancellation_pdp_image_position_1__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_2__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_3__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_4__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_5__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_6__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_7__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_8__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_9__wwen.jpg, _airpods_4_with_active_noise_cancellation_pdp_images__wwen.jpg",10,10
258,אוזניות אלחוטיות AirPods 4 with Active Noise Cancellation,"airpods_4_with_active_noise_cancellation_pdp_image_position_1__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_2__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_3__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_4__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_5__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_6__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_7__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_8__wwen.jpg, airpods_4_with_active_noise_cancellation_pdp_image_position_9__wwen.jpg, _airpods_4_with_active_noise_cancellation_pdp_images__wwen.jpg",10,10
259,"מסך מחשב - Xiaomi Gaming Monitor G27i IPS 165Hz 27""","xiaomi-gaming-monitor-g27i_4.jpg, xiaomi-gaming-monitor-g27i_2.jpg, xiaomi-gaming-monitor-g27i_3.jpg, xiaomi-gaming-monitor-g27i_5.jpg, xiaomi-gaming-monitor-g27i_6.jpg, xiaomi-gaming-monitor-g27i_8.jpg",6,6
260,"מסך מחשב - Xiaomi Gaming Monitor G27i IPS 165Hz 27""","xiaomi-gaming-monitor-g27i_4.jpg, xiaomi-gaming-monitor-g27i_2.jpg, xiaomi-gaming-monitor-g27i_3.jpg, xiaomi-gaming-monitor-g27i_5.jpg, xiaomi-gaming-monitor-g27i_6.jpg, xiaomi-gaming-monitor-g27i_8.jpg",6,6
261,קיט Otterbox לנייד מסדרת iPhone 16 - כיסוי Symmetry ומגן מסך,"iphone-16-sym-clear-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp.jpg",2,2
262,iPhone 16 Pro Max,"iphone-16-sym-clear-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp.jpg",2,2
263,iPhone 16 Pro,"iphone-16-sym-clear-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp.jpg",2,2
264,iPhone 16,"iphone-16-sym-clear-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp.jpg",2,2
265,טלפון סלולרי Xiaomi Redmi 14C NFC 256GB,"1000280362.jpg, 1000280363.jpg, 1000280364.jpg, 1000280366.jpg, 1000280356.jpg, 1000280361.jpg",6,6
266,טלפון סלולרי Xiaomi Redmi 14C NFC 256GB,"1000280362.jpg, 1000280363.jpg, 1000280364.jpg, 1000280366.jpg, 1000280356.jpg, 1000280361.jpg",6,6
267,מסך מחשב - Xiaomi Mini LED Gaming Monitor G Pro 27i QHD 2K 180Hz,"xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_1.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_2.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_3.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_4.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_5.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_6.jpg",6,6
268,מסך מחשב - Xiaomi Mini LED Gaming Monitor G Pro 27i QHD 2K 180Hz S-95580,"xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_1.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_2.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_3.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_4.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_5.jpg, xiaomi-mini-led-gaming-monitor-g-pro-27i-eu_6.jpg",6,6
269,מסך מחשב - Xiaomi 2K Gaming Monitor G27Qi IPS 180Hz,"xiaomi-2k-gaming-monitor-g27qi-eu_1.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_2.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_3.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_4.jpg",4,4
270,מסך מחשב - Xiaomi 2K Gaming Monitor G27Qi IPS 180Hz,"xiaomi-2k-gaming-monitor-g27qi-eu_1.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_2.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_3.jpg, xiaomi-2k-gaming-monitor-g27qi-eu_4.jpg",4,4
271,מסך מחשב - Xiaomi Gaming Monitor G24i IPS 180Hz,"xiaomi-gaming-monitor-g24i_1.jpg, xiaomi-gaming-monitor-g24i_2.jpg, xiaomi-gaming-monitor-g24i_3.jpg, xiaomi-gaming-monitor-g24i_4.jpg",4,4
272,מסך מחשב - Xiaomi Gaming Monitor G24i IPS 180Hz,"xiaomi-gaming-monitor-g24i_1.jpg, xiaomi-gaming-monitor-g24i_2.jpg, xiaomi-gaming-monitor-g24i_3.jpg, xiaomi-gaming-monitor-g24i_4.jpg",4,4
273,טלויזיה 43'' FHD ללא שוליים שיאומי | דגם -   Xiaomi TV A 43'' FHD (2025),"8fa60f13-718b-4ecc-8c48-79a5ff367444.jpg, db47bde8-d2f6-45ca-81f8-6c71389aae86.jpg, e18f702f-77df-4847-ae84-e859e741d7f9.jpg, c4dfd58a-fe4c-4da5-be3d-f6964d49b38a.jpg",4,4
274,טלויזיה 43'' FHD ללא שוליים שיאומי | דגם -   Xiaomi TV A 43'' FHD (2025),"8fa60f13-718b-4ecc-8c48-79a5ff367444.jpg, db47bde8-d2f6-45ca-81f8-6c71389aae86.jpg, e18f702f-77df-4847-ae84-e859e741d7f9.jpg, c4dfd58a-fe4c-4da5-be3d-f6964d49b38a.jpg",4,4
275,קונסולה Sony PlayStation 5 1TB Blu-Ray Slim Edition + Fortnite Cobalt Star,untitled-design.png,1,1
276,קונסולה Sony PlayStation 5 1TB Blu-Ray Slim Edition + Fortnite Cobalt Star,untitled-design.png,1,1
277,SONOS - סאבוופר Sub Mini,"gravity_left_white.jpg, gravity_top_white.jpg, gravity_back_black.jpg, gravity_back_white.jpg, gravity_left_black.jpg, gravity_lefthero_black.jpg, gravity_lefthero_white.jpg, gravity_top_black.jpg",8,8
278,Galaxy Ring - הטבעת החכמה מבית Samsung - שחור,"sm-q509_003_side_titanium-black.jpg, sm-q509_004_back_titanium-black.jpg, sm-q509_005_charging-case-opened-w-ring_titanium-black.jpg, sm-q509_006_charging-case-closed-w-ring_titanium-black.jpg, sm-q509_001_charging-case-closed-w-o-ring.jpg, sm-q509_002_charging-case-opened-w-o-ring.jpg, sm-q509_002_top_titanium-black.jpg",7,7
279,Galaxy Ring Black 9 S-97145,sm-q509_003_side_titanium-black.jpg,1,1
280,Galaxy Ring Black 10 S-97148,sm-q509_003_side_titanium-black.jpg,1,1
281,Galaxy Ring Black 11 S-97151,sm-q509_003_side_titanium-black.jpg,1,1
282,Galaxy Ring Black 8 S-97142,sm-q509_003_side_titanium-black.jpg,1,1
283,Galaxy Ring Black 12 S-97154,sm-q509_003_side_titanium-black.jpg,1,1
284,Galaxy Ring Black 7 S-97139,sm-q509_003_side_titanium-black.jpg,1,1
285,Galaxy Ring - הטבעת החכמה מבית Samsung - כסוף,"sm-q509_003_side_titanium-silver.jpg, sm-q509_004_back_titanium-silver.jpg, sm-q509_005_charging-case-opened-w-ring_titanium-silver.jpg, sm-q509_006_charging-case-closed-w-ring_titanium-silver.jpg, sm-q509_001_front_titanium-silver.jpg, sm-q509_001_charging-case-closed-w-o-ring.jpg, sm-q509_002_charging-case-opened-w-o-ring.jpg, sm-q509_002_top_titanium-silver.jpg",8,8
